year,season_week,region,sales_channel,category,product,package_type,diet_label,unit_price_usd,calories_kcal,sugar_g,spice_index,discount_rate,units_sold,demand_segment,date_str,date
2022.0,1.0,central,supermarket,food,pumpkin soup,bowl,gluten-free,5.79,201.9,8.7,4.4,10.3,14.0,low,2022-W01-1,2022-01-03
2022.0,8.0,west,supermarket,beverage,matcha latte,bag,regular,4.47,193.7,11.7,2.3,10.8,45.0,high,2022-W08-1,2022-02-21
2025.0,13.0,east,supermarket,food,lentil soup,bowl,regular,6.35,248.3,5.7,3.8,15.3,22.0,low,2025-W13-1,2025-03-31
2023.0,1.0,south,supermarket,beverage,apple cider,cup,regular,3.12,168.4,22.0,3.5,10.7,52.0,high,2023-W01-1,2023-01-02
2024.0,7.0,north,supermarket,beverage,hot chocolate,cup,regular,4.85,236.5,26.5,2.4,12.5,30.0,medium,2024-W07-1,2024-02-19
2023.0,7.0,north,convenience,beverage,ginger tea,box,regular,2.25,63.2,6.4,6.1,11.1,39.0,medium,2023-W07-1,2023-02-13
2023.0,12.0,north,convenience,food,cinnamon cookies,bottle,regular,4.27,412.5,28.3,3.3,14.8,21.0,low,2023-W12-1,2023-03-20
2024.0,4.0,south,wholesale,beverage,spiced latte,cup,regular,4.48,213.2,14.4,4.6,19.8,100.0,high,2024-W04-1,2024-01-29
2022.0,7.0,central,supermarket,beverage,matcha latte,bottle,low-sugar,5.64,176.5,5.2,2.1,13.4,70.0,high,2022-W07-1,2022-02-14
2025.0,10.0,east,supermarket,food,pumpkin soup,box,regular,6.15,204.3,9.8,3.9,12.0,27.0,medium,2025-W10-1,2025-03-10
2025.0,1.0,south,cafe,beverage,hot chocolate,can,low-sugar,5.5,219.5,15.4,1.7,5.4,8.0,low,2025-W01-1,2025-01-06
2024.0,11.0,north,convenience,beverage,sahlep,box,regular,4.99,275.2,26.3,1.7,13.6,12.0,low,2024-W11-1,2024-03-18
2023.0,11.0,south,supermarket,food,roasted chestnuts,box,gluten-free,4.89,330.8,4.8,0.6,15.2,39.0,medium,2023-W11-1,2023-03-13
2022.0,10.0,west,cafe,beverage,espresso,bag,regular,2.78,5.0,1.5,1.0,10.2,27.0,medium,2022-W10-1,2022-03-07
2025.0,9.0,south,cafe,food,winter salad,nan,gluten-free,7.66,200.0,5.6,1.5,9.3,31.0,medium,2025-W09-1,2025-03-03
2023.0,10.0,west,cafe,beverage,espresso,cup,regular,3.28,5.0,0.0,2.1,13.0,26.0,medium,2023-W10-1,2023-03-06
2022.0,11.0,west,cafe,food,lentil soup,bowl,regular,6.0,270.2,4.8,3.1,9.3,39.0,medium,2022-W11-1,2022-03-14
2023.0,12.0,north,online,food,cinnamon cookies,cup,regular,3.2,425.7,31.9,2.2,22.5,88.0,high,2023-W12-1,2023-03-20
2025.0,6.0,west,supermarket,beverage,chai tea,bag,regular,3.25,114.9,12.6,6.2,12.9,51.0,high,2025-W06-1,2025-02-10
2024.0,6.0,central,supermarket,beverage,herbal tea,cup,dairy-free,2.68,18.9,1.0,1.6,14.3,78.0,high,2024-W06-1,2024-02-12
2025.0,9.0,east,online,beverage,apple cider,bowl,dairy-free,4.8,128.2,20.0,3.4,16.5,46.0,high,2025-W09-1,2025-03-03
2025.0,3.0,north,convenience,beverage,ginger tea,box,gluten-free,3.32,46.3,5.5,5.2,8.5,26.0,medium,2025-W03-1,2025-01-20
2022.0,12.0,central,cafe,food,roasted chestnuts,cup,regular,5.28,330.9,6.1,0.2,9.8,25.0,medium,2022-W12-1,2022-03-21
2025.0,11.0,central,online,food,baked potato,box,low-sugar,7.09,377.4,0.0,2.6,19.3,20.0,low,2025-W11-1,2025-03-17
2023.0,9.0,east,convenience,food,beef stew,cup,vegan,4.943781855249744,481.1,3.0,3.1,12.8,8.0,low,2023-W09-1,2023-02-27
2024.0,4.0,east,cafe,beverage,matcha latte,bottle,regular,7.28,182.2,12.2,1.5,7.1,15.0,low,2024-W04-1,2024-01-29
2022.0,5.0,north,cafe,beverage,herbal tea,can,regular,2.16,26.7,0.0,0.8,8.2,24.0,medium,2022-W05-1,2022-01-31
2025.0,6.0,west,supermarket,beverage,hot chocolate,bottle,regular,4.81,225.5,27.5,3.1531090723751274,12.2,43.0,high,2025-W06-1,2025-02-10
2023.0,9.0,east,convenience,beverage,herbal tea,bowl,regular,2.1,5.0,2.6,0.3,10.0,33.0,medium,2023-W09-1,2023-02-27
2024.0,9.0,north,cafe,beverage,espresso,can,low-sugar,3.26,8.2,3.6,0.5,9.0,25.0,medium,2024-W09-1,2024-03-04
